level,key_fields,carat_bucket,Shape,Color,Clarity,TypeName,Report,Cut,Polish,Symmetry,count,median_internal_rate_per_ct,median_usd_per_ct
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VS1,HPHT,IGI,,,,2,20357.166183,119.748
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VS2,CVD,IGI,,,,2,19988.554455,117.5797
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VS2,HPHT,IGI,,,,3,19676.470588,115.7439
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VVS1,CVD,IGI,,,,35,37800.0,222.3529
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VVS1,HPHT,IGI,,,,3,23244.117647,136.7301
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VVS2,CVD,IGI,,,,95,20311.926606,119.4819
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,D,VVS2,HPHT,IGI,,,,11,21470.588235,126.2976
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VS1,CVD,IGI,,,,71,19782.178218,116.3658
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VS2,CVD,IGI,,,,3,20241.0,119.0647
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VS2,HPHT,IGI,,,,2,19807.692308,116.5158
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VVS1,CVD,IGI,,,,6,38947.783589,229.1046
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VVS2,CVD,IGI,,,,32,19505.660377,114.7392
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,E,VVS2,HPHT,IGI,,,,1,20038.834951,117.8755
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,F,VS1,CVD,IGI,,,,6,18287.373004,107.5728
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,F,VVS1,CVD,IGI,,,,3,31211.009174,183.5942
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,F,VVS1,HPHT,IGI,,,,1,26280.0,154.5882
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,PRINCESS,F,VVS2,CVD,IGI,,,,5,19306.930693,113.5702
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VS1,CVD,IGI,,,,18,22782.178218,134.0128
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VS1,HPHT,IGI,,,,7,21857.142857,128.5714
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VS2,CVD,IGI,,,,1,20111.111111,118.3007
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VS2,HPHT,IGI,,,,2,21484.245283,126.3779
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VVS1,CVD,IGI,,,,1,24873.786408,146.3164
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VVS1,HPHT,IGI,,,,9,25680.0,151.0588
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VVS2,CVD,IGI,,,,37,24436.893204,143.7464
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,D,VVS2,HPHT,IGI,,,,14,23957.142857,140.9244
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VS1,CVD,IGI,,,,19,18647.89916,109.6935
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VS1,HPHT,IGI,,,,6,20761.020984,122.1237
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VS2,CVD,IGI,,,,1,20100.0,118.2353
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VVS1,HPHT,IGI,,,,1,26280.0,154.5882
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VVS2,CVD,IGI,,,,32,22029.411765,129.5848
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,E,VVS2,HPHT,IGI,,,,5,21576.923077,126.9231
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,F,VS1,CVD,IGI,,,,7,20108.695652,118.2864
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,F,VVS2,HPHT,IGI,,,,1,21115.384615,124.2081
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,G,VS1,CVD,IGI,,,,3,20125.984252,118.3881
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,RADIANT,G,VS2,CVD,IGI,,,,1,20116.27907,118.3311
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,IF,HPHT,IGI,,,,17,35192.523364,207.0148
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,SI1,CVD,IGI,,,,1,20821.782178,122.4811
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,SI1,HPHT,IGI,,,,2,17764.117647,104.4948
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VS1,CVD,IGI,,,,64,22223.300971,130.7253
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VS1,HPHT,IGI,,,,1179,20142.857143,118.4874
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VS2,CVD,IGI,,,,39,21403.846154,125.905
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VS2,HPHT,IGI,,,,234,18273.786408,107.4929
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VS,-,IGI,,,,2,15475.79693,91.0341
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VVS1,CVD,IGI,,,,15,31211.009174,183.5942
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VVS1,HPHT,IGI,,,,381,22135.294118,130.2076
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VVS2,CVD,IGI,,,,183,22098.214286,129.9895
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VVS2,HPHT,IGI,,,,1085,19676.470588,115.7439
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,D,VVS,-,IGI,,,,5,16363.636364,96.2567
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,IF,HPHT,IGI,,,,2,29274.604072,172.2036
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,SI1,CVD,IGI,,,,1,19654.205607,115.613
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,SI1,HPHT,IGI,,,,3,18059.405941,106.2318
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VS1,CVD,IGI,,,,105,21311.320755,125.3607
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VS1,HPHT,IGI,,,,105,19560.0,115.0588
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VS2,CVD,IGI,,,,14,19966.949873,117.4526
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VS2,HPHT,IGI,,,,24,18290.281927,107.5899
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VVS1,CVD,IGI,,,,5,32066.037736,188.6238
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VVS1,HPHT,IGI,,,,79,20437.5,120.2206
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VVS2,CVD,IGI,,,,58,21293.483904,125.2558
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,E,VVS2,HPHT,IGI,,,,358,20898.333333,122.9314
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,F,VS1,HPHT,IGI,,,,9,19369.306931,113.9371
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,F,VS2,HPHT,IGI,,,,6,18158.653846,106.8156
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,F,VVS1,HPHT,IGI,,,,8,19478.512279,114.5795
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,F,VVS2,CVD,IGI,,,,16,22298.076923,131.1652
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,ROUND,F,VVS2,HPHT,IGI,,,,15,18917.475728,111.2793
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,D,VS1,CVD,IGI,,,,3,19502.912621,114.723
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,D,VS1,HPHT,IGI,,,,6,20088.0,118.1647
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,D,VVS2,HPHT,IGI,,,,9,20135.643564,118.445
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,E,VS1,CVD,IGI,,,,6,19034.107523,111.9653
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,E,VS1,HPHT,IGI,,,,1,17980.909091,105.7701
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.00-1.49,SQUARE,F,VS1,CVD,IGI,,,,2,20126.049467,118.3885
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,-,D,VS1,CVD,IGI,,,,4,36039.212401,211.9954
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,-,D,VVS1,CVD,IGI,,,,1,45716.981132,268.9234
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,-,D,VVS2,CVD,IGI,,,,2,41986.923077,246.9819
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,-,E,VVS2,CVD,IGI,,,,4,37650.35014,221.4726
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,IF,HPHT,IGI,,,,2,17311.336254,101.8314
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VS1,CVD,IGI,,,,6,19594.900662,115.2641
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VS1,HPHT,IGI,,,,1,19800.0,116.4706
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VS2,HPHT,IGI,,,,2,19415.496689,114.2088
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VVS1,HPHT,IGI,,,,1,30715.231788,180.6778
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VVS2,CVD,IGI,,,,2,18787.990196,110.5176
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,D,VVS2,HPHT,IGI,,,,5,18398.734177,108.2278
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,E,VS1,CVD,IGI,,,,3,18189.873418,106.9993
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,E,VVS2,CVD,IGI,,,,6,19594.900662,115.2641
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,ASSCHER,E,VVS2,HPHT,IGI,,,,1,19401.315789,114.1254
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VS1,CVD,IGI,,,,14,18746.357616,110.2727
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VS1,HPHT,IGI,,,,11,18352.941176,107.9585
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VS2,CVD,IGI,,,,1,18098.684211,106.4628
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VS2,HPHT,IGI,,,,1,18118.421053,106.5789
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VVS1,HPHT,IGI,,,,7,30823.529412,181.3149
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VVS2,CVD,IGI,,,,9,19379.605263,113.9977
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,D,VVS2,HPHT,IGI,,,,43,19322.368421,113.661
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,E,VS1,CVD,IGI,,,,14,18158.613628,106.8154
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,E,VS1,HPHT,IGI,,,,3,18100.0,106.4706
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,E,VVS1,HPHT,IGI,,,,1,27929.032258,164.2884
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,E,VVS2,CVD,IGI,,,,9,17447.852761,102.6344
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,E,VVS2,HPHT,IGI,,,,8,18475.448763,108.6791
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,F,VS1,CVD,IGI,,,,1,20104.972376,118.2645
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,F,VS1,HPHT,IGI,,,,1,20688.311688,121.696
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,F,VVS2,CVD,IGI,,,,2,22396.830144,131.7461
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,CUSHION,G,VVS2,HPHT,IGI,,,,1,14961.290323,88.0076
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,IF,HPHT,IGI,,,,1,34980.392157,205.767
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VS1,CVD,IGI,,,,41,17113.207547,100.6659
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VS1,HPHT,IGI,,,,5,17537.254902,103.1603
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VS2,CVD,IGI,,,,2,14939.772371,87.881
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VVS1,CVD,IGI,,,,6,32530.769231,191.3575
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VVS1,HPHT,IGI,,,,4,26090.322581,153.4725
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VVS2,CVD,IGI,,,,39,19423.076923,114.2534
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,D,VVS2,HPHT,IGI,,,,3,19890.789474,117.0046
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,E,IF,HPHT,IGI,,,,1,26447.368421,155.5728
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,E,VS1,CVD,IGI,,,,37,17084.415584,100.4966
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,E,VS2,CVD,IGI,,,,6,16500.0,97.0588
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,E,VVS1,HPHT,IGI,,,,1,19860.0,116.8235
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,E,VVS2,CVD,IGI,,,,45,18552.631579,109.1331
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,F,VS1,CVD,IGI,,,,1,15355.263158,90.3251
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,F,VS2,CVD,IGI,,,,2,18732.492997,110.1911
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,F,VVS2,CVD,IGI,,,,3,17088.607595,100.5212
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,G,VS1,CVD,IGI,,,,1,20119.760479,118.3515
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,G,VVS1,CVD,IGI,,,,1,18867.924528,110.9878
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,EMERALD,G,VVS2,CVD,IGI,,,,1,20115.606936,118.3271
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,D,VS1,CVD,IGI,,,,11,20486.0,120.5059
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,D,VS1,HPHT,IGI,,,,6,19916.329048,117.1549
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,D,VVS2,CVD,IGI,,,,10,20463.576159,120.374
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,D,VVS2,HPHT,IGI,,,,7,21298.013245,125.2824
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VS1,CVD,IGI,,,,3,18723.417722,110.1378
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VS1,HPHT,IGI,,,,1,18189.873418,106.9993
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VS2,CVD,IGI,,,,1,29733.333333,174.902
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VVS1,CVD,IGI,,,,1,43773.584906,257.4917
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VVS2,CVD,IGI,,,,4,31292.45283,184.0733
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,E,VVS2,HPHT,IGI,,,,5,20549.019608,120.8766
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,HEART,F,VS1,CVD,IGI,,,,1,19951.612903,117.3624
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,D,VS1,CVD,IGI,,,,24,26321.052632,154.8297
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,D,VS1,HPHT,IGI,,,,1,26269.736842,154.5279
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,D,VS2,CVD,IGI,,,,3,26002.649007,152.9568
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,D,VVS1,CVD,IGI,,,,1,41721.854305,245.4227
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,D,VVS2,CVD,IGI,,,,15,26651.612903,156.7742
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,E,VS1,CVD,IGI,,,,41,21888.888889,128.7582
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,E,VS2,CVD,IGI,,,,5,21432.515337,126.0736
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,E,VVS2,CVD,IGI,,,,32,22855.214724,134.4424
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,MARQUISE,F,VVS2,CVD,IGI,,,,2,31855.774003,187.3869
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VS1,CVD,IGI,,,,34,19080.0,112.2353
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VS1,HPHT,IGI,,,,13,18729.411765,110.173
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VS2,CVD,IGI,,,,16,18037.974684,106.1057
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VS2,HPHT,IGI,,,,1,31288.343558,184.0491
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VVS1,CVD,IGI,,,,21,31160.0,183.2941
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VVS1,HPHT,IGI,,,,23,31608.552632,185.9327
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VVS2,CVD,IGI,,,,45,19450.980392,114.4175
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,D,VVS2,HPHT,IGI,,,,33,19739.215686,116.113
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,E,VS1,CVD,IGI,,,,60,17590.062112,103.471
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,E,VS2,CVD,IGI,,,,3,18546.0,109.0941
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,E,VVS1,CVD,IGI,,,,1,35922.580645,211.3093
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,E,VVS2,CVD,IGI,,,,62,18842.190153,110.8364
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,E,VVS2,HPHT,IGI,,,,3,19290.0,113.4706
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,F,VS1,CVD,IGI,,,,16,18834.437086,110.7908
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,F,VS2,CVD,IGI,,,,3,19042.0,112.0118
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,OVAL,F,VVS2,CVD,IGI,,,,13,18986.842105,111.6873
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VS1,CVD,IGI,,,,49,17981.012658,105.7707
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VS2,CVD,IGI,,,,14,18710.526316,110.0619
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VVS1,CVD,IGI,,,,7,32754.0,192.6706
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VVS1,HPHT,IGI,,,,3,32078.431373,188.6967
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VVS2,CVD,IGI,,,,90,18491.623232,108.7743
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,D,VVS2,HPHT,IGI,,,,4,18696.273472,109.9781
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,E,VS1,CVD,IGI,,,,39,18487.5,108.75
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,E,VS2,CVD,IGI,,,,4,18627.81457,109.5754
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,E,VVS1,HPHT,IGI,,,,2,28684.701987,168.7335
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,E,VVS2,CVD,IGI,,,,78,18223.920103,107.1995
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,F,VS1,CVD,IGI,,,,9,18496.688742,108.8041
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,F,VS1,HPHT,IGI,,,,1,18437.086093,108.4534
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,F,VS2,CVD,IGI,,,,2,18277.265823,107.5133
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,F,VVS1,CVD,IGI,,,,3,25548.387097,150.2846
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PEAR,F,VVS2,CVD,IGI,,,,31,18346.153846,107.9186
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,D,VS1,CVD,IGI,,,,70,28640.0,168.4706
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,D,VS2,CVD,IGI,,,,4,21756.399632,127.9788
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,D,VS2,HPHT,IGI,,,,1,17442.307692,102.6018
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,D,VVS1,CVD,IGI,,,,23,38156.862745,224.4521
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,D,VVS2,CVD,IGI,,,,88,35018.867925,205.9933
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,E,VS1,CVD,IGI,,,,37,23193.75,136.4338
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,E,VS2,CVD,IGI,,,,2,20225.238411,118.972
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,E,VVS1,CVD,IGI,,,,20,34151.85636,200.8933
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,E,VVS2,CVD,IGI,,,,50,18019.86755,105.9992
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,E,VVS2,HPHT,IGI,,,,1,18040.0,106.1176
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,F,VS1,CVD,IGI,,,,1,16470.588235,96.8858
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,F,VS2,CVD,IGI,,,,2,21645.686275,127.3276
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,F,VVS1,CVD,IGI,,,,5,26857.894737,157.9876
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,F,VVS2,CVD,IGI,,,,9,22754.716981,133.8513
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,PRINCESS,G,VVS1,CVD,IGI,,,,2,18897.033267,111.159
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,RADIANT,D,VS1,CVD,IGI,,,,30,15042.038217,88.4826
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,RADIANT,D,VVS1,HPHT,IGI,,,,1,24254.901961,142.6759
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,RADIANT,D,VVS2,CVD,IGI,,,,29,16470.588235,96.8858
C,carat_bucket+Shape+Color+Clarity+TypeName+Report,1.50-1.99,RADIANT,D,VVS2,HPHT,IGI,,,,7,16914.473684,99.4969
